MODEL_BRA_28_0;Humaita-class;Humaita-class;Classe Humaita;Humaita-class;Humaita-Klasse;Humaita-Klasse;;;;;x
MODEL_BUL_4_0;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;;;;X
MODEL_BUL_4_1;Skoda Lt-35;Skoda Lt-35;Skoda Lt-35;Skoda Lt-35;Skoda Lt-35;Skoda Lt-35;;;;;X
MODEL_BUL_4_2;Praga Lt-38;Praga Lt-38;Praga Lt-38;Praga Lt-38;Praga Lt-38;Praga Lt-38;;;;;X
MODEL_BUL_5_0;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;;;;;X
MODEL_BUL_5_1;Vickers Mk.II;Vickers Mk.II;Vickers Mk.II;Vickers Mk.II;Vickers Mk.II;Vickers Mk.II;;;;;X
MODEL_BUL_5_2;Maybach T-III;Maybach T-III;Maybach T-III;Maybach T-III;Maybach T-III;Maybach T-III;;;;;X
MODEL_BUL_5_3;Maybach T-IV;Maybach T-IV;Maybach T-IV;Maybach T-IV;Maybach T-IV;Maybach T-IV;;;;;X
MODEL_BUL_5_4;Maybach T-V;Maybach T-V;Maybach T-V;Maybach T-V;Maybach T-V;Maybach T-V;;;;;X
MODEL_BUL_12_0;Avia B-534 Dogan;Avia B-534 Dogan;Avia B-534 Dogan;Avia B-534 Dogan;Avia B-534 Dogan;Avia B-534 Dogan;;;;;X
MODEL_BUL_12_1;Messerschmitt Bf-109G;Messerschmitt Bf-109G;Messerschmitt Bf-109G;Messerschmitt Bf-109G;Messerschmitt Bf-109G;Messerschmitt Bf-109G;;;;;X
MODEL_BUL_13_0;Heinkel He 51 Sokol;Heinkel He 51 Sokol;Heinkel He 51 Sokol;Heinkel He 51 Sokol;Heinkel He 51 Sokol;Heinkel He 51 Sokol;;;;;X
MODEL_BUL_13_1;PZL P.24 Yastreb;PZL P.24 Yastreb;PZL P.24 Yastreb;PZL P.24 Yastreb;PZL P.24 Yastreb;PZL P.24 Yastreb;;;;;X
MODEL_BUL_13_2;Messerschmitt Bf-109E Strela;Messerschmitt Bf-109E Strela;Messerschmitt Bf-109E Strela;Messerschmitt Bf-109E Strela;Messerschmitt Bf-109E Strela;Messerschmitt Bf-109E Strela;;;;;X
MODEL_BUL_13_3;Avia B.135 Lyastovica ;Avia B.135 Lyastovica ;Avia B.135 Lyastovica ;Avia B.135 Lyastovica ;Avia B.135 Lyastovica ;Avia B.135 Lyastovica ;;;;;X
MODEL_BUL_13_4;Lazarov Laz-14;Lazarov Laz-14;Lazarov Laz-14;Lazarov Laz-14;Lazarov Laz-14;Lazarov Laz-14;;;;;X
MODEL_BUL_14_0;Aero MB.200 En-4 Buhal;Aero MB.200 En-4 Buhal;Aero MB.200 En-4 Buhal;Aero MB.200 En-4 Buhal;Aero MB.200 En-4 Buhal;Aero MB.200 En-4 Buhal;;;;;X
MODEL_BUL_15_0;Dornier Do-11 Prilep;Dornier Do-11 Prilep;Dornier Do-11 Prilep;Dornier Do-11 Prilep;Dornier Do-11 Prilep;Dornier Do-11 Prilep;;;;;X
MODEL_BUL_15_1;Dornier Do-17 Uragan;Dornier Do-17 Uragan;Dornier Do-17 Uragan;Dornier Do-17 Uragan;Dornier Do-17 Uragan;Dornier Do-17 Uragan;;;;;X
MODEL_BUL_15_2;DAR DAR-10 Bekas;DAR DAR-10 Bekas;DAR DAR-10 Bekas;DAR DAR-10 Bekas;DAR DAR-10 Bekas;DAR DAR-10 Bekas;;;;;X
MODEL_BUL_15_3;Petljakov Pe-2;Petljakov Pe-2;Petljakov Pe-2;Petljakov Pe-2;Petljakov Pe-2;Petljakov Pe-2;;;;;X
MODEL_BUL_16_0;Arado Ar-196A Akula;Arado Ar-196A Akula;Arado Ar-196A Akula;Arado Ar-196A Akula;Arado Ar-196A Akula;Arado Ar-196A Akula;;;;;X
MODEL_BUL_17_0;Bulgara KB-6 Papagal;Bulgara KB-6 Papagal;Bulgara KB-6 Papagal;Bulgara KB-6 Papagal;Bulgara KB-6 Papagal;Bulgara KB-6 Papagal;;;;;X
MODEL_BUL_17_1;DAR-10 Bekas;DAR-10 Bekas;DAR-10 Bekas;DAR-10 Bekas;DAR-10 Bekas;DAR-10 Bekas;;;;;X
MODEL_BUL_18_0;Junkers Ju-52/3m Sova;Junkers Ju-52/3m Sova;Junkers Ju-52/3m Sova;Junkers Ju-52/3m Sova;Junkers Ju-52/3m Sova;Junkers Ju-52/3m Sova;;;;;X
MODEL_CAN_4_0;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;;;;;X
MODEL_CAN_4_1;Vickers Mk.VIc;Vickers Mk.VIc;Vickers Mk.VIc;Vickers Mk.VIc;Vickers Mk.VIc;Vickers Mk.VIc;;;;;X
MODEL_CAN_4_2;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;;;;;X
MODEL_CAN_5_0;Whippet;Whippet;Whippet;Whippet;Whippet;Whippet;;;;;X
MODEL_CAN_5_1;Cruiser Tank Mk.I A9;Cruiser Tank Mk.I A9;Cruiser Tank Mk.I A9;Cruiser Tank Mk.I A9;Cruiser Tank Mk.I A9;Cruiser Tank Mk.I A9;;;;;X
MODEL_CAN_5_2;Ram I;Ram I;Ram I;Ram I;Ram I;Ram I;;;;;X
MODEL_CAN_5_3;Grizzly I;Grizzly I;Grizzly I;Grizzly I;Grizzly I;Grizzly I;;;;;X
MODEL_CAN_5_4;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;;;;;X
MODEL_CAN_5_5;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;;;;;X
MODEL_CAN_5_6;Centurion Mk.3;Centurion Mk.3;Centurion Mk.3;Centurion Mk.3;Centurion Mk.3;Centurion Mk.3;;;;;X
MODEL_CAN_5_7;Leopard 1;Leopard 1;Leopard 1;Leopard 1;Leopard 1;Leopard 1;;;;;X
MODEL_CAN_12_0;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;;;;;X
MODEL_CAN_12_1;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;;;;;X
MODEL_CAN_12_2;N.American Mustang Mk.IV;N.American Mustang Mk.IV;N.American Mustang Mk.IV;N.American Mustang Mk.IV;N.American Mustang Mk.IV;N.American Mustang Mk.IV;;;;;X
MODEL_CAN_12_3;Gloster Meteor Mk.III;Gloster Meteor Mk.III;Gloster Meteor Mk.III;Gloster Meteor Mk.III;Gloster Meteor Mk.III;Gloster Meteor Mk.III;;;;;X
MODEL_CAN_12_4;de Havilland Vampire;de Havilland Vampire;de Havilland Vampire;de Havilland Vampire;de Havilland Vampire;de Havilland Vampire;;;;;X
MODEL_CAN_12_5;Avro CF-100 Canuck;Avro CF-100 Canuck;Avro CF-100 Canuck;Avro CF-100 Canuck;Avro CF-100 Canuck;Avro CF-100 Canuck;;;;;X
MODEL_CAN_13_0;Grumman C-23 Goblin;Grumman C-23 Goblin;Grumman C-23 Goblin;Grumman C-23 Goblin;Grumman C-23 Goblin;Grumman C-23 Goblin;;;;;X
MODEL_CAN_13_1;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;;;;;X
MODEL_CAN_13_2;Grumman F4F Martlet;Grumman F4F Martlet;Grumman F4F Martlet;Grumman F4F Martlet;Grumman F4F Martlet;Grumman F4F Martlet;;;;;X
MODEL_CAN_13_3;Hawker Typhoon;Hawker Typhoon;Hawker Typhoon;Hawker Typhoon;Hawker Typhoon;Hawker Typhoon;;;;;X
MODEL_CAN_13_4;Hawker Tempest;Hawker Tempest;Hawker Tempest;Hawker Tempest;Hawker Tempest;Hawker Tempest;;;;;X
MODEL_CAN_13_5;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;;;;;X
MODEL_CAN_13_6;SARO SR.177;SARO SR.177;SARO SR.177;SARO SR.177;SARO SR.177;SARO SR.177;;;;;X
MODEL_CAN_13_7;Gloster Meteor Mk.I;Gloster Meteor Mk.I;Gloster Meteor Mk.I;Gloster Meteor Mk.I;Gloster Meteor Mk.I;Gloster Meteor Mk.I;;;;;X
MODEL_CAN_13_8;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;;;;;X
MODEL_CAN_13_9;Avro Canada CF-105 Arrow;Avro Canada CF-105 Arrow;Avro Canada CF-105 Arrow;Avro Canada CF-105 Arrow;Avro Canada CF-105 Arrow;Avro Canada CF-105 Arrow;;;;;X
MODEL_CAN_14_0;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;;;;;X
MODEL_CAN_14_1;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;;;;;X
MODEL_CAN_14_2;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;;;;;X
MODEL_CAN_14_3;Vickers Valiant;Vickers Valiant;Vickers Valiant;Vickers Valiant;Vickers Valiant;Vickers Valiant;;;;;X
MODEL_CAN_15_0;Douglas B-18 Digby;Douglas B-18 Digby;Douglas B-18 Digby;Douglas B-18 Digby;Douglas B-18 Digby;Douglas B-18 Digby;;;;;X
MODEL_CAN_15_1;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;;;;;X
MODEL_CAN_15_2;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;;;;;X
MODEL_CAN_15_3;N.American Mitchell Mk.II;N.American Mitchell Mk.II;N.American Mitchell Mk.II;N.American Mitchell Mk.II;N.American Mitchell Mk.II;N.American Mitchell Mk.II;;;;;X
MODEL_CAN_15_4;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;;;;;X
MODEL_CAN_15_5;de Havilland Venom;de Havilland Venom;de Havilland Venom;de Havilland Venom;de Havilland Venom;de Havilland Venom;;;;;X
MODEL_CAN_15_6;English Electric Canberra;English Electric Canberra;English Electric Canberra;English Electric Canberra;English Electric Canberra;English Electric Canberra;;;;;X
MODEL_CAN_16_0;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;;;;;X
MODEL_CAN_16_1;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;;;;;X
MODEL_CAN_16_2;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;;;;;X
MODEL_CAN_16_4;Lockheed CP-127 Neptune;Lockheed CP-127 Neptune;Lockheed CP-127 Neptune;Lockheed CP-127 Neptune;Lockheed CP-127 Neptune;Lockheed CP-127 Neptune;;;;;X
MODEL_CAN_17_0;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;;;;;X
MODEL_CAN_17_1;Vultee Vengeance;Vultee Vengeance;Vultee Vengeance;Vultee Vengeance;Vultee Vengeance;Vultee Vengeance;;;;;X
MODEL_CAN_17_2;Bristol Beaufighter I;Bristol Beaufighter I;Bristol Beaufighter I;Bristol Beaufighter I;Bristol Beaufighter I;Bristol Beaufighter I;;;;;X
MODEL_CAN_18_0;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;;;;;X
MODEL_CAN_18_1;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;;;;;X
MODEL_CAN_18_2;Douglas North Star;Douglas North Star;Douglas North Star;Douglas North Star;Douglas North Star;Douglas North Star;;;;;X
MODEL_CAN_22_0;Caledon-class;Caledon-class;Classe Caledon;Caledon-class;Caledon-Klasse;Caledon-Klasse;;;;;x
MODEL_CAN_22_1;Emerald-class;Emerald-class;Classe Emerald;Emerald-class;Emerald-Klasse;Emerald-Klasse;;;;;x
MODEL_CAN_22_2;Leander-class;Leander-class;Classe Leander;Leander-class;Leander-Klasse;Leander-Klasse;;;;;x
MODEL_CAN_22_3;Quebec-class;Quebec-class;Classe Quebec;Quebec-class;Quebec-Klasse;Quebec-Klasse;;;;;x
MODEL_CAN_22_4;Ontario-class;Ontario-class;Classe Ontario;Ontario-class;Ontario-Klasse;Ontario-Klasse;;;;;x
MODEL_CAN_23_1;Kent-class;Kent-class;Classe Kent;Kent-class;Kent-Klasse;Kent-Klasse;;;;;x
MODEL_CAN_23_2;Surrey-class;Surrey-class;Classe Surrey;Surrey-class;Surrey-Klasse;Surrey-Klasse;;;;;x
MODEL_CAN_25_0;V-class;V-class;Classe V;V-class;V-Klasse;V-Klasse;;;;;x
MODEL_CAN_25_1;A-class;A-class;Classe A;A-class;A-Klasse;A-Klasse;;;;;x
MODEL_CAN_25_2;Athabaskan-class;Athabaskan-class;Classe Athabaskan;Athabaskan-class;Athabaskan-Klasse;Athabaskan-Klasse;;;;;x
MODEL_CAN_25_3;Battle-class;Battle-class;Classe Battle;Battle-class;Battle-Klasse;Battle-Klasse;;;;;x
MODEL_CAN_25_4;Daring-class;Daring-class;Classe Daring;Daring-class;Daring-Klasse;Daring-Klasse;;;;;x
MODEL_CAN_25_5;St Laurent-class;St Laurent-class;Classe St Laurent;St Laurent-class;St Laurent-Klasse;St Laurent-Klasse;;;;;x
MODEL_CAN_26_0;Hermes-class;Hermes-class;Classe Hermes;Hermes-class;Hermes-Klasse;Hermes-Klasse;;;;;x
MODEL_CAN_26_1;Bonaventure-class;Bonaventure-class;Classe Bonaventure;Bonaventure-class;Bonaventure-Klasse;Bonaventure-Klasse;;;;;x
MODEL_CAN_27_0;Hermes-class;Hermes-class;Classe Hermes;Hermes-class;Hermes-Klasse;Hermes-Klasse;;;;;x
MODEL_CAN_27_1;Eagle-class;Eagle-class;Classe Eagle;Eagle-class;Eagle-Klasse;Eagle-Klasse;;;;;x
MODEL_CAN_27_2;Unicorn-class;Unicorn-class;Classe Unicorn;Unicorn-class;Unicorn-Klasse;Unicorn-Klasse;;;;;x
MODEL_CAN_27_3;Colossus-class;Colossus-class;Classe Colossus;Colossus-class;Colossus-Klasse;Colossus-Klasse;;;;;x
MODEL_CAN_27_4;Centaur-class;Centaur-class;Classe Centaur;Centaur-class;Centaur-class;Centaur-class;;;;;x
MODEL_CAN_27_5;Invincible-class;Invincible-class;Classe Invincible;Invincible-class;Invincible-class;Invincible-class;;;;;x
MODEL_CAN_28_0;H-boat-class;H-boat-class;Classe H-boat;H-boat-class;H-boat-Klasse;H-boat-Klasse;;;;;x
MODEL_CAN_28_1;Swordfish-class;Swordfish-class;Classe Swordfish;Swordfish-class;Swordfish-Klasse;Swordfish-Klasse;;;;;x
MODEL_CAN_28_2;Triton-class;Triton-class;Classe Triton;Triton-class;Triton-Klasse;Triton-Klasse;;;;;x
MODEL_CAN_28_3;Grilse-class;Grilse-class;Classe Grilse;Grilse-class;Grilse-Klasse;Grilse-Klasse;;;;;x
MODEL_CAN_28_5;Ojibwa-class;Ojibwa-class;Classe Ojibwa;Ojibwa-class;Ojibwa-Klasse;Ojibwa-Klasse;;;;;x
MODEL_CHI_4_0;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;;;;X
MODEL_CHI_4_1;PzKpfw.I;PzKpfw.I;PzKpfw.I;PzKpfw.I;PzKpfw.I;PzKpfw.I;;;;;X
MODEL_CHI_4_2;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;;;;;X
MODEL_CHI_5_0;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;;;;;X
MODEL_CHI_5_1;Vickers Mk.E;Vickers Mk.E;Vickers Mk.E;Vickers Mk.E;Vickers Mk.E;Vickers Mk.E;;;;;X
MODEL_CHI_5_2;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;;;;;X
MODEL_CHI_5_3;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;;;;X
MODEL_CHI_5_4;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;;;;X
MODEL_CHI_5_5;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;;;;;X
MODEL_CHI_12_0;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;;;;;X
MODEL_CHI_12_1;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;;;;;X
MODEL_CHI_12_2;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;;;;;X
MODEL_CHI_12_4;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;;;;;X
MODEL_CHI_12_5;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;;;;;X
MODEL_CHI_13_0;Curtiss Hawk III;Curtiss Hawk III;Curtiss Hawk III;Curtiss Hawk III;Curtiss Hawk III;Curtiss Hawk III;;;;;X
MODEL_CHI_13_1;Curtiss Hawk 75-A;Curtiss Hawk 75-A;Curtiss Hawk 75-A;Curtiss Hawk 75-A;Curtiss Hawk 75-A;Curtiss Hawk 75-A;;;;;X
MODEL_CHI_13_2;Curtiss Tomahawk;Curtiss Tomahawk;Curtiss Tomahawk;Curtiss Tomahawk;Curtiss Tomahawk;Curtiss Tomahawk;;;;;X
MODEL_CHI_13_3;N.American P-51B Mustang;N.American P-51B Mustang;N.American P-51B Mustang;N.American P-51B Mustang;N.American P-51B Mustang;N.American P-51B Mustang;;;;;X
MODEL_CHI_13_8;N.American F-86 Sabre;N.American F-86 Sabre;N.American F-86 Sabre;N.American F-86 Sabre;N.American F-86 Sabre;N.American F-86 Sabre;;;;;X
MODEL_CHI_13_9;N.American F-100 Super Sabre;N.American F-100 Super Sabre;N.American F-100 Super Sabre;N.American F-100 Super Sabre;N.American F-100 Super Sabre;N.American F-100 Super Sabre;;;;;X
MODEL_CHI_14_1;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;;;;;X
MODEL_CHI_15_0;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;;;;;X
MODEL_CHI_15_1;Fiat BR.20 Cicogna;Fiat BR.20 Cicogna;Fiat BR.20 Cicogna;Fiat BR.20 Cicogna;Fiat BR.20 Cicogna;Fiat BR.20 Cicogna;;;;;X
MODEL_CHI_15_2;Douglas A-20 Boston;Douglas A-20 Boston;Douglas A-20 Boston;Douglas A-20 Boston;Douglas A-20 Boston;Douglas A-20 Boston;;;;;X
MODEL_CHI_15_3;N.American B-25C Mitchell;N.American B-25C Mitchell;N.American B-25C Mitchell;N.American B-25C Mitchell;N.American B-25C Mitchell;N.American B-25C Mitchell;;;;;X
MODEL_CHI_15_4;de Havilland Mosquito FB Mk.VI;de Havilland Mosquito FB Mk.VI;de Havilland Mosquito FB Mk.VI;de Havilland Mosquito FB Mk.VI;de Havilland Mosquito FB Mk.VI;de Havilland Mosquito FB Mk.VI;;;;;X
MODEL_CHI_16_0;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;;;;;X
MODEL_CHI_17_0;Vultee V-12;Vultee V-12;Vultee V-12;Vultee V-12;Vultee V-12;Vultee V-12;;;;;X
MODEL_CHI_18_0;Douglas C-32;Douglas C-32;Douglas C-32;Douglas C-32;Douglas C-32;Douglas C-32;;;;;X
MODEL_CHI_18_1;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;;;;;X
MODEL_CHI_18_3;Fairchild C-119G Flying Boxcar;Fairchild C-119G Flying Boxcar;Fairchild C-119G Flying Boxcar;Fairchild C-119G Flying Boxcar;Fairchild C-119G Flying Boxcar;Fairchild C-119G Flying Boxcar;;;;;X
MODEL_CHI_22_0;Ying Swei-class;Ying Swei-class;Classe Ying Swei;Ying Swei-class;Ying Swei-Klasse;Ying Swei-Klasse;;;;;X
MODEL_CHI_22_1;Ning Hai-class;Ning Hai-class;Classe Ning Hai;Ning Hai-class;Ning Hai-Klasse;Ning Hai-Klasse;;;;;X
MODEL_CHC_4_0;T-27;T-27;T-27;T-27;T-27;T-27;;;;;X
MODEL_CHC_4_1;BT-5;BT-5;BT-5;BT-5;BT-5;BT-5;;;;;X
MODEL_CHC_4_2;BT-7;BT-7;BT-7;BT-7;BT-7;BT-7;;;;;X
MODEL_CHC_5_0;T-18;T-18;T-18;T-18;T-18;T-18;;;;;X
MODEL_CHC_5_1;T-28;T-28;T-28;T-28;T-28;T-28;;;;;X
MODEL_CHC_5_2;BT-7M;BT-7M;BT-7M;BT-7M;BT-7M;BT-7M;;;;;X
MODEL_CHC_5_3;T-34 m.41;T-34 m.41;T-34 m.41;T-34 m.41;T-34 m.41;T-34 m.41;;;;;X
MODEL_CHC_5_4;T-34 m.44;T-34 m.44;T-34 m.44;T-34 m.44;T-34 m.44;T-34 m.44;;;;;X
MODEL_CHC_5_5;Type 62;Type 62;Type 62;Type 62;Type 62;Type 62;;;;;X
MODEL_CHC_5_6;Type 59;Type 59;Type 59;Type 59;Type 59;Type 59;;;;;X
MODEL_CHC_5_7;Type 69-II;Type 69-II;Type 69-II;Type 69-II;Type 69-II;Type 69-II;;;;;X
MODEL_CHC_12_0;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;;;;;X
MODEL_CHC_12_1;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;;;;;X
MODEL_CHC_12_2;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;;;;;X
MODEL_CHC_12_3;Mikoyan-Gurevich MiG-9 Fargo;Mikoyan-Gurevich MiG-9 Fargo;Mikoyan-Gurevich MiG-9 Fargo;Mikoyan-Gurevich MiG-9 Fargo;Mikoyan-Gurevich MiG-9 Fargo;Mikoyan-Gurevich MiG-9 Fargo;;;;;X
MODEL_CHC_12_4;Shenyang J-2 Fagot;Shenyang J-2 Fagot;Shenyang J-2 Fagot;Shenyang J-2 Fagot;Shenyang J-2 Fagot;Shenyang J-2 Fagot;;;;;X
MODEL_CHC_12_5;Shenyang Q-5 Fantan;Shenyang Q-5 Fantan;Shenyang Q-5 Fantan;Shenyang Q-5 Fantan;Shenyang Q-5 Fantan;Shenyang Q-5 Fantan;;;;;X
MODEL_CHC_13_0;Polikarpov I-15;Polikarpov I-15;Polikarpov I-15;Polikarpov I-15;Polikarpov I-15;Polikarpov I-15;;;;;X
MODEL_CHC_13_1;Polikarpov I-16;Polikarpov I-16;Polikarpov I-16;Polikarpov I-16;Polikarpov I-16;Polikarpov I-16;;;;;X
MODEL_CHC_13_2;Lavochkin LaGG-3;Lavochkin LaGG-3;Lavochkin LaGG-3;Lavochkin LaGG-3;Lavochkin LaGG-3;Lavochkin LaGG-3;;;;;X
MODEL_CHC_13_3;Yakovlev Yak-7;Yakovlev Yak-7;Yakovlev Yak-7;Yakovlev Yak-7;Yakovlev Yak-7;Yakovlev Yak-7;;;;;X
MODEL_CHC_13_4;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;;;;;X
MODEL_CHC_13_5;Bereznyak-Isayev Bi-1;Bereznyak-Isayev Bi-1;Bereznyak-Isayev Bi-1;Bereznyak-Isayev Bi-1;Bereznyak-Isayev Bi-1;Bereznyak-Isayev Bi-1;;;;;X
MODEL_CHC_13_6;Bereznyak-Isayev Bi-6;Bereznyak-Isayev Bi-6;Bereznyak-Isayev Bi-6;Bereznyak-Isayev Bi-6;Bereznyak-Isayev Bi-6;Bereznyak-Isayev Bi-6;;;;;X
MODEL_CHC_13_7;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;;;;;X
MODEL_CHC_13_8;Shenyang J-5 Fresco;Shenyang J-5 Fresco;Shenyang J-5 Fresco;Shenyang J-5 Fresco;Shenyang J-5 Fresco;Shenyang J-5 Fresco;;;;;X
MODEL_CHC_13_9;Shenyang J-6 Farmer;Shenyang J-6 Farmer;Shenyang J-6 Farmer;Shenyang J-6 Farmer;Shenyang J-6 Farmer;Shenyang J-6 Farmer;;;;;X
MODEL_CHC_14_0;Tupolev TB-3;Tupolev TB-3;Tupolev TB-3;Tupolev TB-3;Tupolev TB-3;Tupolev TB-3;;;;;X
MODEL_CHC_14_1;Petljakov Pe-8;Petljakov Pe-8;Petljakov Pe-8;Petljakov Pe-8;Petljakov Pe-8;Petljakov Pe-8;;;;;X
MODEL_CHC_14_2;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;;;;;X
MODEL_CHC_14_3;Shenyang B-6 Badger;Shenyang B-6 Badger;Shenyang B-6 Badger;Shenyang B-6 Badger;Shenyang B-6 Badger;Shenyang B-6 Badger;;;;;X
MODEL_CHC_15_0;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;;;;;X
MODEL_CHC_15_1;Ilyushin DB-3;Ilyushin DB-3;Ilyushin DB-3;Ilyushin DB-3;Ilyushin DB-3;Ilyushin DB-3;;;;;X
MODEL_CHC_15_2;Yakovlev Yak-4;Yakovlev Yak-4;Yakovlev Yak-4;Yakovlev Yak-4;Yakovlev Yak-4;Yakovlev Yak-4;;;;;X
